time,sizeX,sizeY,p_x,p_y,f_x,f_y,pos_X,pos_Y,pos_Z,q_x,q_y,q_z,q_w,marker_ID,marker_x,marker_y,marker_z,marker_qx,marker_qy,marker_qz,marker_qw,marker_ID,marker_x,marker_y,marker_z,marker_qx,marker_qy,marker_qz,marker_qw,marker_ID,marker_x,marker_y,marker_z,marker_qx,marker_qy,marker_qz,marker_qw,
14622,1280,720,631.94293,353.39117,986.8637,986.74805,0.574,1.138,6.389,0.108996,-0.003789,0.014797,-0.993925,img_1.jpg
14711,1280,720,631.94293,353.39117,986.8637,986.74805,0.576,1.139,6.392,0.108322,-0.007229,0.018895,-0.993910,img_2.jpg,marker_1.jpg,0.2661658,0.2661658,0.566,1.012,5.863,-0.709015,0.007747,-0.009656,-0.009656
14798,1280,720,631.94293,353.39117,986.8637,986.74805,0.577,1.139,6.396,0.104304,-0.012027,0.010055,-0.994422,img_3.jpg
14882,1280,720,631.94293,353.39117,986.8637,986.74805,0.577,1.141,6.401,0.100111,-0.012576,0.005177,-0.994883,img_4.jpg
14964,1280,720,631.94293,353.39117,986.8637,986.74805,0.573,1.140,6.415,0.101028,-0.026998,-0.004237,-0.994508,img_5.jpg
15048,1280,720,631.94293,353.39117,986.8637,986.74805,0.570,1.137,6.424,0.097996,-0.007978,-0.016813,-0.995013,img_6.jpg
15133,1280,720,631.94293,353.39117,986.8637,986.74805,0.570,1.132,6.435,0.103409,-0.001220,-0.012110,-0.994564,img_7.jpg,marker_1.jpg,0.26679525,0.26679525,0.561,1.012,5.856,-0.706441,0.017893,-0.019302,-0.019302
15214,1280,720,631.94293,353.39117,986.8637,986.74805,0.570,1.129,6.446,0.113720,-0.007249,-0.010810,-0.993428,img_8.jpg
15297,1280,720,631.94293,353.39117,986.8637,986.74805,0.574,1.127,6.457,0.104817,-0.007177,-0.009667,-0.994419,img_9.jpg
15370,1280,720,631.94293,353.39117,986.8637,986.74805,0.591,1.123,6.471,0.113660,0.011978,0.000841,-0.993447,img_10.jpg
15447,1280,720,631.94293,353.39117,986.8637,986.74805,0.608,1.121,6.484,0.111236,0.027958,0.007080,-0.993376,img_11.jpg
15530,1280,720,631.94293,353.39117,986.8637,986.74805,0.629,1.118,6.498,0.111214,0.047676,0.012812,-0.992570,img_12.jpg
15615,1280,720,631.94293,353.39117,986.8637,986.74805,0.672,1.117,6.523,0.107393,0.075218,0.017566,-0.991212,img_13.jpg
15698,1280,720,631.94293,353.39117,986.8637,986.74805,0.726,1.116,6.556,0.104921,0.098897,0.027474,-0.989170,img_14.jpg
15781,1280,720,631.94293,353.39117,986.8637,986.74805,0.766,1.115,6.577,0.111817,0.106537,0.021967,-0.987757,img_15.jpg
15864,1280,720,631.94293,353.39117,986.8637,986.74805,0.809,1.115,6.606,0.110881,0.123712,0.014740,-0.985994,img_16.jpg
15933,1280,720,631.94293,353.39117,986.8637,986.74805,0.855,1.117,6.635,0.107085,0.137527,0.015481,-0.984571,img_17.jpg
16000,1280,720,631.94293,353.39117,986.8637,986.74805,0.903,1.120,6.664,0.111112,0.159398,0.013426,-0.980850,img_18.jpg
16067,1280,720,631.94293,353.39117,986.8637,986.74805,0.970,1.128,6.708,0.107985,0.177645,0.008336,-0.978117,img_19.jpg
16147,1280,720,631.94293,353.39117,986.8637,986.74805,1.015,1.131,6.732,0.112804,0.195641,0.007185,-0.974140,img_20.jpg
16230,1280,720,631.94293,353.39117,986.8637,986.74805,1.057,1.136,6.753,0.115491,0.214705,0.013250,-0.969736,img_21.jpg
16299,1280,720,631.94293,353.39117,986.8637,986.74805,1.101,1.141,6.770,0.122692,0.225100,0.019883,-0.966375,img_22.jpg
16369,1280,720,631.94293,353.39117,986.8637,986.74805,1.168,1.142,6.791,0.130506,0.255959,0.032429,-0.957289,img_23.jpg
16448,1280,720,631.94293,353.39117,986.8637,986.74805,1.206,1.143,6.797,0.131840,0.274781,0.033425,-0.951838,img_24.jpg
16530,1280,720,631.94293,353.39117,986.8637,986.74805,1.247,1.143,6.802,0.131224,0.295589,0.035774,-0.945583,img_25.jpg
16594,1280,720,631.94293,353.39117,986.8637,986.74805,1.292,1.143,6.805,0.126300,0.307580,0.033702,-0.942500,img_26.jpg
16664,1280,720,631.94293,353.39117,986.8637,986.74805,1.336,1.143,6.802,0.126774,0.318871,0.030173,-0.938797,img_27.jpg
16735,1280,720,631.94293,353.39117,986.8637,986.74805,1.406,1.141,6.791,0.125677,0.336159,0.012735,-0.933295,img_28.jpg
16814,1280,720,631.94293,353.39117,986.8637,986.74805,1.459,1.142,6.782,0.131335,0.345879,0.009833,-0.928990,img_29.jpg
16899,1280,720,631.94293,353.39117,986.8637,986.74805,1.508,1.142,6.772,0.132518,0.363324,0.003655,-0.922183,img_30.jpg
16968,1280,720,631.94293,353.39117,986.8637,986.74805,1.584,1.138,6.759,0.148905,0.392750,0.009661,-0.907459,img_31.jpg
17047,1280,720,631.94293,353.39117,986.8637,986.74805,1.632,1.138,6.754,0.151465,0.409304,0.021151,-0.899490,img_32.jpg
17113,1280,720,631.94293,353.39117,986.8637,986.74805,1.679,1.138,6.750,0.149161,0.420470,0.033837,-0.894321,img_33.jpg
17197,1280,720,631.94293,353.39117,986.8637,986.74805,1.727,1.138,6.745,0.142677,0.430434,0.040097,-0.890372,img_34.jpg
17258,1280,720,631.94293,353.39117,986.8637,986.74805,1.780,1.134,6.736,0.137020,0.445282,0.049727,-0.883446,img_35.jpg
