time,sizeX,sizeY,p_x,p_y,f_x,f_y,pos_X,pos_Y,pos_Z,q_x,q_y,q_z,q_w,marker_ID,marker_x,marker_y,marker_z,marker_qx,marker_qy,marker_qz,marker_qw,marker_ID,marker_x,marker_y,marker_z,marker_qx,marker_qy,marker_qz,marker_qw,marker_ID,marker_x,marker_y,marker_z,marker_qx,marker_qy,marker_qz,marker_qw,
16918,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.648,-0.182,1.123,0.085980,-0.022765,0.003917,-0.996029,img_1.jpg
17028,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.650,-0.183,1.124,0.084190,-0.020998,0.005357,-0.996214,img_2.jpg
17189,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.652,-0.183,1.125,0.082146,-0.017428,0.004227,-0.996459,img_3.jpg
17302,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.654,-0.183,1.124,0.080238,-0.012717,0.002209,-0.996692,img_4.jpg
17421,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.658,-0.186,1.123,0.085364,-0.013967,0.000286,-0.996252,img_5.jpg,marker_1.jpg,0.26023167,0.26023167,0.614,-0.257,0.502,-0.709116,0.005262,-0.007021,-0.007021
17536,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.664,-0.185,1.121,0.088326,-0.015677,0.001321,-0.995967,img_6.jpg
17634,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.673,-0.182,1.120,0.087370,-0.019743,0.001402,-0.995979,img_7.jpg
17754,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.687,-0.177,1.122,0.079465,-0.029871,-0.002478,-0.996387,img_8.jpg
17871,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.696,-0.177,1.127,0.078429,-0.030812,-0.004294,-0.996434,img_9.jpg
17972,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.704,-0.179,1.138,0.079006,-0.035705,-0.004536,-0.996224,img_10.jpg,marker_1.jpg,0.26018065,0.26018065,0.614,-0.257,0.503,-0.710258,0.004512,-0.007898,-0.007898
18075,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.708,-0.181,1.156,0.071035,-0.043107,-0.007552,-0.996513,img_11.jpg
18188,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.715,-0.182,1.184,0.066811,-0.050212,-0.007903,-0.996470,img_12.jpg
18303,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.722,-0.182,1.208,0.070104,-0.053365,-0.007139,-0.996086,img_13.jpg
18399,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.727,-0.181,1.234,0.066639,-0.056917,-0.009932,-0.996103,img_14.jpg,marker_1.jpg,0.26011616,0.26011616,0.614,-0.257,0.503,-0.718038,0.007504,-0.008714,-0.008714
18519,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.733,-0.178,1.268,0.074403,-0.059590,-0.013919,-0.995349,img_15.jpg
18621,1280,720,635.7513,340.31555,1004.0309,1005.3084,0.739,-0.177,1.295,0.072580,-0.051370,-0.024314,-0.995742,img_16.jpg
